KO_fag	KO_NoFag	KO_fag	KO_NoFag	KO_fag	KO_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag	WT_fag	WT_NoFag
ENSMUSG00000097616	3.4496889340722	4.2664509513937	3.44370012247322	4.28281665334957	4.41791186110002	4.49272747219099	2.73557423220878	2.83738906964752	2.80288647721864	3.53133805965129	3.497753383711	4.40043131179341
ENSMUSG00000042717	1.44366947980543	1.05436327873376	1.43768066820644	0.902368620082839	0.964371996276213	1.50960104794818	0.729554777942003	1.47894401256359	2.3127921125574	1.01713138093944	0.969227122992873	1.04448401424015
ENSMUSG00000029563	0.98467800977847	1.49195208165619	0.830583965715569	0.715508246542829	0.251507173866294	-0.283568409339399	0.692650985078256	0.693554716685039	1.60164384958644	0.294576223697234	0.643757125149801	0.641151671546098
ENSMUSG00000041390	1.35101325432167	1.48345477313509	3.519739076299	0.809712394599085	2.71613488775418	0.854517746864129	4.3628857981114	1.38628778707983	3.78133172672465	2.35157060183373	3.30001201074754	0.951827788756393
ENSMUSG00000108048	2.85625834027	3.09660997181239	3.02514082148272	2.94461531316147	3.5244962486322	2.98942066542651	2.77180147102063	3.52119070564222	3.53505453308064	3.05937807401807	3.0114738160715	3.08673070731878
ENSMUSG00000029553	3.94155683006239	2.8262419880059	3.28632709832264	2.59304029809521	3.12503421225036	1.2634170713603	4.17105815914247	3.08595905544937	3.14862933028614	1.33337447995186	2.1907426058495	2.1881371522458
ENSMUSG00000054556	2.00154659331918	2.24189822486158	2.62521561433425	2.08990356621065	2.66978450168138	2.13470891847569	1.91708972406981	2.01890456150855	2.68034278612982	2.71285355151232	2.15676206912068	2.23201896036796
ENSMUSG00000029552	4.76976750532263	3.99522967581523	4.31661837719062	3.586925406389	4.12466537253055	3.61688809437344	5.00667386144343	3.71291715732815	4.35249387946473	4.14877007706586	4.21248083506131	4.63762338800396
ENSMUSG00000085171	2.53552516532153	3.297624516749	3.1591941863366	2.623882138213	2.68588551440638	2.66868749047804	2.45106829607217	3.20045753069375	2.51838054108202	2.7386448990696	2.69074064112304	2.76599753237031
ENSMUSG00000085264	1.11843983739383	1.35879146893622	1.28732231860655	1.2067968102853	1.26880018647867	1.81402923815064	1.03398296814446	1.78337220276605	1.10129521315432	1.82974679558697	2.17892769703954	1.34891220444261
ENSMUSG00000000058	1.87644823860804	2.63854759003551	2.50011725962311	2.57917018437951	2.92497392533469	2.00961056376455	4.07378395824841	1.89380620679741	2.55524443141868	2.07956797235611	2.03166371440954	2.93433064465004
ENSMUSG00000007655	2.4597076898972	2.07040148882554	1.99893233849586	1.91840683017461	2.49828776564534	1.96321218243965	1.74559298803377	1.84740782547251	2.50884605009378	2.03316959103121	1.98526533308464	2.06052222433192
ENSMUSG00000009376	2.57470714068593	0.913568183761583	2.3545282114932	0.761573525110659	1.72174223894584	0.8063788773757	1.30579708991969	1.33814891759141	2.69159113630153	0.876336285967255	1.7337044118649	0.903688919267967
ENSMUSG00000015733	8.56463301851968	8.85347725044951	8.91853283991787	8.41499131642166	8.61802771020516	8.54281399298706	8.19130201297965	7.95919203344777	8.1277444130262	8.38748867107696	8.78741850801622	8.66781634583689
ENSMUSG00000029534	2.53617807932489	2.53150532857241	2.95017563148629	2.39549251411932	2.43227254840757	2.51944647980265	1.07007362006151	1.88759484476088	1.93627354772704	1.82126095874403	2.61246143387857	2.40066474215328
ENSMUSG00000099244	6.20957711729404	6.72437874936089	5.7488017658927	6.28264123045146	6.62844497140664	5.7130816098365	5.49546241543062	6.2448516500522	5.56277466044047	5.78303901842805	6.25764156693283	5.81039165172876
ENSMUSG00000081077	3.28644763584185	4.04854698726932	4.53376233605333	4.41868661688059	3.43680798492669	3.41960996099836	3.20199076659248	3.95138000121407	3.26930301160234	3.99775459403499	3.44166311164335	4.34433004188386
ENSMUSG00000106822	2.68994086445083	3.20474249651768	3.02921429514952	2.14864000472824	2.72852094019897	2.19344535699328	1.97582616258741	2.07764100002614	4.28181612910732	2.77158999002991	2.21549850763828	2.29075539888555
ENSMUSG00000106801	3.15051254316601	3.3908641747084	3.31939502437872	3.85323448893748	3.30087289225085	3.28367486832252	3.06605567391664	3.81544490853822	3.13336791892649	3.35363227691407	3.30572801896751	4.20839494920801
ENSMUSG00000106858	1.1274206269872	2.2718800916681	2.60799221557747	2.25965960802593	2.17594631371385	1.26058295214371	1.04296375773783	1.79235299235942	1.80621681979783	2.75763580711331	1.2826361027887	2.1853030330292
ENSMUSG00000041301	1.28680690801938	1.41924842683279	0.826031556618041	0.745506048296793	0.807509424490167	0.790311400561833	1.76653079497949	1.32208144077754	2.15592954077135	1.36845603359846	0.812364551206826	1.71503148144733
ENSMUSG00000000416	1.10154278963249	1.2339843084459	0.640767438231151	1.17460690278991	1.14012286538064	0.605047282174944	0.387428087769067	1.58217040819938	0.454740332778922	1.18319191521158	1.14960723927128	0.702357324067211
ENSMUSG00000106874	4.17340350474055	3.78409730366889	4.51267693543925	3.63210264501797	3.69410602121134	3.67690799728301	3.45928880287713	3.56110364031587	4.22254186493714	3.74686540587457	3.698961147928	4.6016280781685
ENSMUSG00000044155	3.9710473616124	5.24661739053795	3.70016156396381	3.27562634931231	4.51122557953808	3.944491270718	2.17666974954547	3.49979352109055	4.37482225028822	4.85166562672426	4.98159334807258	5.34051893766236
ENSMUSG00000106826	0.869973904447491	1.11032553598988	1.49364292546256	0.958330877338959	1.02033425353233	1.5655633052043	0.785517035198122	1.5349062698197	0.852829280207978	1.07309363819556	1.02518938024899	1.10044627149627
ENSMUSG00000029670	3.45098833822965	3.75793905033624	4.31389127623506	4.21459843279916	3.34708280731233	4.67208910609253	1.98488387896627	3.83752958211827	3.57383643853631	3.37655031051781	3.93095993030568	3.61769130117499
ENSMUSG00000062980	2.23768847256647	1.32677783277477	0.733560962560023	0.653035454238772	1.23291638970951	1.26026788210411	0.480221612097935	0.582036449536677	0.547533857107791	0.767798215095372	1.24240076360015	1.62256088738931
ENSMUSG00000106736	5.74558672020648	4.91940410824163	5.30272149771431	4.76740944959071	5.34729038506144	4.81221480185575	5.31163301439974	4.69641044488861	4.66190785245973	4.8821722104473	4.83426795250074	4.90952484374801
ENSMUSG00000029672	4.28831175077819	4.60074466257374	4.23423223395053	4.46728142902768	5.20372866909016	4.60339177289445	2.83093140439941	4.89780212756997	4.42237521296472	4.79925583015963	4.87372952310189	4.94668720089569
ENSMUSG00000068748	-0.218248716531225	1.22817113340432	0.405420304483844	0.913990264507511	-0.0678883674463826	-0.0850863913747162	0.414331821169274	1.23185304586865	0.92802873586859	0.493058241661913	-0.0630332407297267	0.0122236505175515
ENSMUSG00000029695	2.31135364607848	1.92204744500682	2.92901051367591	1.7700527863559	1.83205616254927	1.81485813862094	1.59723894421506	2.34662817883665	1.66455118922492	1.88481554721249	3.29413580518629	1.91216818051321
ENSMUSG00000017978	0.35621920869368	1.11831856012115	0.979888229708749	1.05894115446516	0.506579557778522	0.489381533850189	0.988799746394182	1.46650465987463	0.339074584454167	1.06752616688682	1.41670706833939	0.586691575742456
ENSMUSG00000046192	1.7458433312451	1.98619496278749	1.91472581245782	1.83420030413657	1.89620368032994	2.44143273200191	1.66138646199573	1.76320129943447	2.42463952405574	2.45715028943824	1.9010588070466	1.97631569829388
ENSMUSG00000023089	5.84083050445239	6.44788700700522	5.72476438137558	6.31442377345916	6.53582839694984	5.65064542669838	6.10492102228751	6.05391827010924	5.96827460241311	6.03495368840048	6.72087186753337	5.53186368904901
ENSMUSG00000029685	2.51170635951821	1.68552374755336	1.61405459722369	1.53352908890244	2.11341002437317	1.57833444116748	2.07775265371147	1.46253008420034	2.12396830882161	1.64829184975904	1.60038759181247	1.67564448305975
ENSMUSG00000029684	4.35493789315519	4.05814543929412	3.87232647276079	4.15433028552072	3.95717047308289	4.15022172264687	3.36674454437453	4.1662865481345	4.78217532530102	3.6900971820319	3.31247655376719	3.25542206529901
ENSMUSG00000106946	3.77517100945526	3.79814826003821	4.25823337035494	2.80488296400757	2.7703989265983	3.20138681179296	3.5692984139374	3.21244646941704	3.60094148360213	4.56842267737984	3.46486152549756	4.36754897814532
ENSMUSG00000029679	1.82670253550103	2.06705416704342	2.4503715565161	1.9150595083925	1.97706288458587	1.95986486065754	2.93608425507519	2.49163490087325	2.50549872831167	2.0298222692491	1.98191801130253	2.05717490254981
ENSMUSG00000029680	2.53494345552677	2.14563725445511	2.52895464392779	2.60800756868419	2.05564597199756	2.03844794806923	1.82082875366335	1.92264359110209	1.88814099867321	2.10840535666079	2.06050109871422	2.96316802895472
ENSMUSG00000029682	2.46552622981268	2.70587786135507	2.6344087110254	2.55388320270415	2.61588657889752	3.56475202336954	3.09810676751318	2.48288419800205	3.14432242262331	2.66864596356075	2.62074170561418	2.69599859686146
ENSMUSG00000107223	3.8829517584457	4.12330338998809	4.05183423965842	4.58567370421717	4.03331210753054	4.01611408360221	3.79849488919633	4.54788412381792	4.56174795125633	4.08607149219377	4.56067404069854	4.11342412549448
ENSMUSG00000107212	3.94329466413634	4.70539401556381	4.11217714534905	4.03165163702781	4.09365501322118	4.07645698929285	4.57587520183684	3.96065263232571	3.92615003989683	4.1464143978844	4.62101694638918	4.17376703118511
ENSMUSG00000029676	3.06503148293293	3.73339895800611	3.53502069336734	2.82424762710255	2.30820551527582	2.74821583336423	3.17812195947505	2.98349565783249	2.28011341493376	3.08616280808846	2.82071186535739	3.41164721589062
ENSMUSG00000024211	0.306997957812985	1.06909730924045	0.475880439025701	0.395354930704453	0.457358306897827	0.440160282969494	0.939578495513484	0.324355926002355	0.289853333573472	0.510117691561049	1.36748581745869	0.537470324861761
ENSMUSG00000106990	2.31855292714454	2.45099444595796	2.31256411554556	2.39161704030196	1.83925544361533	2.78812088808735	1.60443822528112	3.41383469501579	2.36769128734112	2.40020205272363	1.84411057033199	3.26929530486575
ENSMUSG00000043340	3.2344456603727	2.84513945930104	4.08535941634892	2.69314480065011	2.75514817684349	2.73795015291516	2.52033095850928	3.26972019313086	2.58764320351913	2.80790756150671	3.28251011001149	2.83526019480742
ENSMUSG00000107320	1.43561374886048	1.5680552676739	0.974838397459145	1.93819489728516	1.85448160297308	1.50154531700324	0.72149904699706	1.47088828161865	0.788811292006915	1.00907564999449	1.48367819849927	1.0364282832952
ENSMUSG00000106959	2.70503905724432	2.78296427841798	2.60743607704983	1.72686178662854	3.23638557337895	2.33409421449388	3.39207672927276	2.30343717910929	1.62136018949756	1.84162454748514	3.00120532099854	2.69638721977908
ENSMUSG00000039841	3.01482313846708	3.6000346883994	3.95614690077535	3.96072934618645	3.90318535781334	3.42376654468955	4.02166568974298	2.00674551262012	3.89986561145569	3.18245496172633	3.79804297230277	4.06976536529275
ENSMUSG00000029708	2.88469566451821	3.75105944338069	2.69225726188932	2.94322281076639	3.37029284084546	4.37187329055613	1.84426621099955	4.19221921571451	2.99352967125282	4.11289175321969	3.03694613937712	3.93963789134389
ENSMUSG00000020440	5.10978830613466	5.0884658654377	4.96781784514449	5.00880836648981	4.49276625466307	5.21946840701647	5.21905914939801	5.30871105434298	5.24088262057501	4.06659803275025	4.8577985078848	4.26323036670249
ENSMUSG00000029706	3.08306550729194	3.32341713883434	3.25194798850466	3.78578745306342	3.23342585637679	3.21622783244846	3.71564604499245	3.74799787266416	3.06592088305243	3.28618524104001	3.23828098309345	3.31353787434072
ENSMUSG00000001424	4.40397784773614	4.59035201803362	5.08009652942924	3.81603367747391	4.48835889912483	4.25499380220602	4.75984205672564	4.90951197113734	4.29956199784144	4.85287422288978	4.88048690213721	4.38257580226265
ENSMUSG00000104325	2.70955456509658	2.94990619663897	2.8784370463093	3.41227651086806	4.0587495212221	3.40514396585339	2.62509769584721	3.81984001627753	3.38835075790722	2.91267429884465	3.38727684734943	2.94002693214536
ENSMUSG00000103132	3.47204786086651	2.31099074813452	2.23952159780485	2.7733610623636	3.668519876234	2.20380144174864	1.98618224734276	3.18092456777307	3.56941958195816	2.27375885034019	2.22585459239363	2.30111148364091
ENSMUSG00000049939	3.51706900535431	2.76003788156847	3.63007539144774	3.07836396877898	2.28381632524977	2.71480421044443	2.24815895458807	3.06568017928744	3.83711151415812	4.41971562222371	3.22801840860943	2.67346082292957
ENSMUSG00000103899	5.02774706696962	5.61577962268261	5.76679110730681	5.07754762412057	4.88038781168274	4.6889458761765	5.32715369481292	5.68161327293031	4.97322774900666	5.59330848921837	4.80698346709021	4.64120366203447
ENSMUSG00000029701	5.40569847874076	4.97679038724806	5.62273652240488	5.08874157253794	5.67549488272285	5.35086834279631	5.12362043838335	5.51042220289336	6.06706322860136	6.26898138232805	5.43943212581813	4.8114233696792
ENSMUSG00000095596	7.23229719379412	6.84299099272246	7.22630838219514	6.69099633407154	6.75299971026491	6.73580168633658	7.23521989888057	7.71292481236102	6.58549473694056	6.80575909492813	7.28036164343292	7.66052176722207
ENSMUSG00000003500	2.52395227756768	2.13464607649603	3.57560610422764	1.9826514178451	3.24348940107915	3.97624784239527	3.0036761645278	2.55922681032585	4.45234690916141	2.98066269468361	3.90497912004901	2.95217685099563
ENSMUSG00000043421	6.75886892161916	6.01207597917025	6.18199391517742	5.79868041921118	6.52565874031438	4.57192800264546	6.80198088651964	5.1976418095739	7.05950181930862	5.65980375682289	6.45782537341294	5.73809016899783
ENSMUSG00000079652	3.26250667091512	4.02460602234259	3.88617569193019	3.35086364380659	3.41286701999996	3.39566899607163	3.17804980166575	3.27986463910449	3.94130286372575	3.46562640466318	3.41772214671662	3.4929790379639
ENSMUSG00000029767	6.16188148245804	5.99823509175471	6.63262232947386	6.2649102095056	6.27001287616158	6.16049130899676	6.08430899659706	5.7100331894448	6.16532772645371	6.44746003143861	7.12401081875075	5.36664309003014
ENSMUSG00000058831	3.32621708294558	2.50003447098073	3.50699753964981	2.96240478520981	2.41004318852318	2.39284516459485	2.17522597018897	2.27704080762771	2.24253821519882	2.4628025731864	2.41489831523984	2.49015520648711
ENSMUSG00000068699	1.0108251521003	0.621518951028644	1.00483634050132	0.46952429237772	1.4296930062129	0.514329644642761	1.49054903906042	1.04609968485846	1.05996351229689	1.46753556921623	0.536382795287754	0.611639686535028
ENSMUSG00000004285	7.97182098981365	7.93563221461142	7.60963555983427	6.93988474626463	8.20143337854263	7.84209062087741	7.69147360240574	6.79097247762634	7.89000031884109	7.70906246033367	7.49816394523679	7.73057659895953
ENSMUSG00000059022	0.658636198372601	1.80309566305351	0.827518679585321	2.12142175026402	2.25651695801448	2.55042469980548	2.1257735940739	1.76892164955355	0.641491574133088	2.28885137849872	1.71912405801831	0.889108565421378
ENSMUSG00000029771	7.83257221680413	8.41466450211069	8.17601961025988	8.11935171992053	8.25596732229734	8.36018107471854	7.79134758546187	7.94228401145199	7.68358702944082	7.95817343413808	8.06029345047772	8.38516420550387
ENSMUSG00000012535	4.11289926510864	4.62512869320006	4.53900161792525	3.71459189520883	3.98382841881487	4.18036297783913	2.94344350630649	4.17768983387442	3.87450471946762	4.0857091505526	4.19413419244753	4.53480564891258
ENSMUSG00000106904	2.99589634442244	3.23624797596484	3.16477882563516	3.69861829019392	3.14625669350729	4.0951221379793	2.91143947517308	3.01325431261182	2.97875172018293	3.19901607817051	3.15111182022395	4.05377875046445
ENSMUSG00000001763	2.63841999516279	2.68343110082396	2.20594251420116	2.36925023192715	1.38737159997325	3.12879975232129	1.15255438163905	2.96195085137371	1.2198666266489	2.62077912727143	2.59971175814988	1.46748361793719
ENSMUSG00000001761	2.52471692937944	3.38152972625656	2.60387977369534	3.60317775294859	3.42902198410723	3.78442035676963	3.1157575248499	3.60853442595758	2.26958563750489	3.31040973283936	3.70196477414499	2.18119059114707
ENSMUSG00000081564	5.69782446352666	5.308518262455	5.69183565192768	5.15652360380408	5.21852697999745	5.20132895606912	4.98370976166324	5.08552459910198	5.05102200667309	6.15453488064258	5.22338210671411	5.29863899796138
ENSMUSG00000029772	2.11812238011173	2.30311021410623	2.72737682144746	2.75931015002339	1.86311396512882	2.66610774622399	2.46471864929642	2.29563873149932	1.98196770056552	2.32512131627838	2.22007281262768	2.15186745440258
ENSMUSG00000039629	0.555991707505608	1.31809105893308	1.80330640771708	2.28752884497295	1.60451739423226	1.25158110826242	1.66537342707977	1.22092407287782	1.23478790031624	2.58023867675766	2.16843169922747	2.82137966741483
ENSMUSG00000058440	4.28079161756284	3.48721552895579	4.146615841509	3.58748090159531	3.60487927748295	4.22813082284561	3.96215518799704	3.23261953034513	3.68371651881632	4.54656323789621	3.55397014460462	3.1654637868403
ENSMUSG00000065343	5.85643029179596	5.4671240907243	5.85044148019697	5.31512943207337	5.37713280826675	5.35993478433841	5.14231558993254	6.33705791036285	5.20962783494239	6.31314070891188	6.28726031882761	5.45724482623068
ENSMUSG00000039159	4.72202816957728	5.99266894534917	4.88559831066867	5.52669485270055	5.35420505866102	5.18168546824059	4.59650475121129	4.53337682455659	2.85590484717791	4.59207218127525	4.97678958531068	5.15355410762927
ENSMUSG00000039130	3.83777354656899	3.17969429676815	3.78369402974133	3.42470087816551	3.57672527961821	3.35296487805769	3.80724047364683	3.8968923785918	3.05285547856982	4.42947964612798	4.06716905688599	4.18438927952668
ENSMUSG00000029775	2.80851776110391	3.77150882693438	2.6924516380271	3.28211103011069	2.97557801467934	3.77857179577451	2.52882862565308	2.49208359515383	3.48628250040765	3.002640945052	3.52150245023259	3.7615168019787
ENSMUSG00000029782	4.3894132199796	4.88766010751567	4.03621357504614	4.57047570885894	4.51194725143031	4.51090199617872	3.35393615692376	4.30592247549541	4.63356758305827	4.4168435228227	4.23991924320939	4.65333628604815
ENSMUSG00000029784	3.39019632642944	3.00089012535778	3.38420751483046	2.84889546670686	2.91089884290023	2.8937008189719	3.39311903151589	2.77789646200476	2.74339386957588	2.96365822756345	2.91575396961689	2.99101086086417
ENSMUSG00000029790	1.92793681722799	3.20696180076604	2.97959064388795	2.00100093038541	2.34680467134059	2.39750477817079	1.93085952231444	2.74838074701381	3.31665356869628	3.13892079909236	3.4732473361315	2.8786791949492
ENSMUSG00000051855	1.63410969977917	1.87446133132156	1.80299218099188	2.33683164555064	1.78447004886401	2.73333549333602	2.26669023747967	2.29904206515138	1.61696507553965	2.72047794950914	2.69459755942487	2.69199210582117
ENSMUSG00000025607	3.35639443789497	3.1663922570832	4.36590125923293	3.87662563986963	2.85559020057297	3.33966283837274	3.01128135646677	3.58707183271942	3.65729201408747	3.28195641018315	3.71393926598596	4.33537199281147
ENSMUSG00000097998	4.92170780192819	5.68380715335566	5.09059028314091	6.05394678296693	5.07206815101303	5.617297202685	4.83725093267882	4.93906577011756	4.90456317768868	5.12482753567626	5.07692327772969	5.97959020797019
ENSMUSG00000044471	3.54220729484376	3.50547480199935	4.20632992598922	2.68890464274348	3.50937809128067	3.97309772085142	2.48447712652085	3.06026760277349	3.56163824942842	3.53504241632131	3.30956180002509	3.24603514670794
ENSMUSG00000087312	4.09007132424069	4.33042295578308	5.57064291283096	4.79279327001216	4.24043167332553	5.50434104916581	4.00561445499132	4.75500368961291	4.07292670000118	5.17643957397067	4.24528680004219	4.32054369128947
ENSMUSG00000104030	5.91277734551458	5.70190957137784	6.07634748660598	6.2389444275323	5.60083008897496	6.26181867318971	5.58867697068785	6.37569930002971	5.895176333145	5.2479366343913	6.10933707523046	5.27582577579402
ENSMUSG00000086922	5.56136785110647	5.85594634863421	4.78362812784717	4.24831607972357	4.8281970151943	4.85554850758891	5.91353102236778	5.61006086923197	5.30623655923191	4.87126606502524	4.83768138908494	6.12313076662437
ENSMUSG00000103220	3.81893670019746	4.82316366499355	2.5864104371358	3.54976693696182	4.22746405421892	3.51675374947994	3.88466535162438	3.0824603212953	3.91630842128911	3.12883491411622	3.78022846318455	3.47541036196509
ENSMUSG00000087380	2.97715619011796	4.04348559930602	2.51638083871663	4.07903549497125	3.01573626586611	3.04308775826072	2.98007889520441	3.45778380868486	3.02629455031455	3.05880531569705	3.40798621714962	2.57797072455269
ENSMUSG00000106867	2.1647056859147	4.25871793212611	2.33358816712742	2.25306265880617	2.8329435942769	2.29786801107121	2.08024881666533	2.18206365410407	2.14756106167519	2.87601264410784	2.3199211617162	2.39517805296348
ENSMUSG00000086212	2.68601516123703	2.81845668005044	3.02528859193572	2.75907927439445	2.20671767770781	2.18951965377948	1.9719004593736	2.07371529681235	2.03921270438346	2.25947706237104	2.21157280442447	2.28682969567175
ENSMUSG00000025609	4.20794107448841	4.31319631755784	4.27313147408434	3.97566657982805	4.31729462193325	3.82566097135512	3.83502669680847	3.70517894732985	4.0433004932232	4.15075068692887	3.93321279246825	3.98855721066048
ENSMUSG00000025608	1.15785451850718	1.91995386993464	1.32673699971989	1.24621149139864	1.30821486759202	1.29101684366368	1.79043505620768	1.17521248669654	1.14070989426766	1.36097425225524	1.31306999430868	2.21573692454918
ENSMUSG00000086804	1.47719767090268	1.08789146983102	1.4712088593037	1.97977881932736	0.997900187373471	0.980702163445141	1.48012037598913	0.864897806478002	2.86591442237097	1.55884679648177	1.00275531409013	1.07801220533741
ENSMUSG00000084973	2.14216721235638	2.38251884389878	2.3110496935691	2.23052418524785	2.81040512071858	2.27532953751289	4.13461655210121	2.15952518054575	2.12502258811687	2.85347417054953	2.29738268815789	2.37263957940516
ENSMUSG00000029765	1.89488981572898	2.67539979651358	2.7577927537344	2.96050099889603	3.00685517227069	2.95639243602217	2.47605736126016	3.06118389324255	2.19578739192147	2.87391096409948	3.35766833624637	3.15513042521367
ENSMUSG00000086720	4.92528325615202	5.16563488769441	5.09416573736474	5.01364022904349	5.07564360523686	5.05844558130853	4.84082638690265	4.94264122434139	4.90813863191251	5.63659021434516	5.60300553840487	5.98316566219402
ENSMUSG00000086675	3.64927404724961	3.72719926842327	3.55167106705511	3.7149787847811	3.63126549046902	3.99700952866748	2.498282934493	3.69302525492331	3.72901725614218	3.66910805347234	3.94544031100383	3.64062220978437
ENSMUSG00000086763	4.03223087322516	4.07724197888633	4.11139371754105	4.0936076808422	4.22870288859265	4.30351849968362	2.54636525970141	3.295754494323	4.64919671303312	4.26103730907689	5.61594529327511	4.89621008886
ENSMUSG00000053768	5.36176354891865	5.31072637741422	5.70465307704582	5.56393314212038	6.0287104605428	5.60588167391498	5.6451691677627	6.06838656789842	5.66239644660811	5.64185447052612	5.85697981014211	6.47911117570261
ENSMUSG00000029763	4.24734045016388	4.43208225523563	4.63811272049547	4.48248811189915	4.78350418454649	4.27030765934405	2.33092088060027	3.89408067218731	4.6262318678335	4.50952729322385	4.53656975111224	4.08588219416262
ENSMUSG00000083728	4.26794151401733	3.62863212117043	3.49020179075803	3.99877175078169	3.0168931188278	3.96575856329981	2.78207590049359	2.88389073793233	2.84938814550344	4.70717458422138	4.22923327700442	3.92441517578496
ENSMUSG00000107103	2.5246368491788	2.76498848072119	2.69351933039151	3.22735879495027	3.192874757541	2.65779917433531	2.44017997992943	2.54199481736817	2.50749222493928	3.90840472556182	3.20235913143164	2.75510921622757
ENSMUSG00000056215	1.08755454704052	1.7170075453354	0.189902784746	1.75255744100063	1.61890106317516	0.154182628689792	-0.0634365657160849	2.64690120150904	1.51980076889932	0.224140037281348	1.63346029525514	1.60142051386854
ENSMUSG00000018999	4.70924240094898	4.92692749654489	4.18400314461995	4.22806419424164	3.55006935399302	4.52923569336316	3.65549276180004	3.3966459348161	3.84774292328729	4.14987090316922	4.34289889162493	4.01031129729031
ENSMUSG00000001642	3.46609874804109	3.85840266845405	4.22333066514275	4.29927329941398	3.89928957269583	4.07678112066942	3.58729969608121	3.62820568601153	4.20503994837582	4.43031565052758	3.98400041937014	3.62415883502291
ENSMUSG00000061758	4.71202724988178	5.02755432600935	5.26784949998728	5.76859788732876	5.65336810664481	5.94849176702895	3.78487412472806	5.43395892874718	5.22405531586989	5.29822933736956	5.16371195785797	6.13262832704629
ENSMUSG00000038871	4.46516225351471	2.01130674130312	3.62845662298064	3.50249224722807	3.58089120805656	2.87018090331758	2.40353564746123	3.49589471024602	2.91723256216054	3.61159692423915	2.83144296940644	2.82883751580273
ENSMUSG00000029761	0.0242516928392682	0.786351044266734	0.647920713854337	1.48703724473068	0.17461204192411	0.157414017995777	-0.0602051764101041	0.689184058211481	1.17052914523908	1.65446687296538	0.701973975092113	0.254724059888044
ENSMUSG00000038836	0.757593340063849	0.890034858877264	0.751604528464867	1.59072105934121	0.796173415811996	1.22716130100665	1.5950729031511	0.145293475639168	1.62671597281583	1.51170338383282	1.49063601471126	1.1858179134918
ENSMUSG00000057137	2.73796871256897	2.76094596315192	2.03388998466255	2.52774427324122	2.66283948099167	2.47922844627492	0.980501852100435	2.17524417253075	2.84680271930358	1.77626567954295	3.07564339644518	2.12284112739181
ENSMUSG00000046806	2.1498946700464	2.66469630211325	2.4891681007451	3.25177397489969	2.18847474579455	2.21582623818916	2.62961855700651	3.24517643791765	2.66651428983216	3.5444838066844	2.58072469707806	4.03536677315512
ENSMUSG00000058486	4.09049104696076	3.49029614941817	4.27857627057777	4.1420156474092	4.07028633859349	3.47823730064841	4.20674759189312	4.02216480118252	4.4562602082238	4.09634697984889	3.57125225472434	2.97668411354203
ENSMUSG00000038784	4.61757806576128	4.33405407559922	4.37219906300758	3.88357563208132	4.08692821664464	3.71786597285828	3.65372673464395	3.752017793894	4.4047838409369	4.58273679717279	4.05391352531266	3.4021106090933
ENSMUSG00000038759	2.82293196269017	3.37271701195215	4.02503005358046	3.95510138779114	3.87815279718766	3.37668603577353	3.20643750160909	4.03750795668669	3.74327658831857	3.90177836530908	3.6978579695977	3.47363636480311
ENSMUSG00000073155	4.038466377298	4.6763495589129	4.42196347760851	3.8685129262986	5.48976907838455	4.79808796049582	5.37635615823067	4.46633818061958	4.1553503729136	4.603237447975	4.45941823720866	3.19485819487326
ENSMUSG00000029843	2.06491887446216	1.6756126733905	2.68257574205958	3.16679817931545	1.58562139093295	1.56842336700461	1.35080417259874	3.1602006423334	1.41811641760859	3.27590285632653	2.79796154910957	3.39843270164038
ENSMUSG00000029840	6.50904072896931	6.4853112759096	7.30434745795269	6.95084112193274	7.11163471314154	6.69530310379229	7.54626569699299	6.84336756891778	6.81924806630234	6.84286461226513	7.19197283039297	6.7865711568863
ENSMUSG00000107089	2.98497243575554	3.11741395456896	2.97898362415656	2.44367157603295	2.50567495222633	2.488476928298	2.27085773389212	2.37267257133086	3.03411079595212	2.55843433688955	2.51053007894299	2.58578697019026
ENSMUSG00000073154	0.415640846378817	0.65599247792121	1.03930986739389	0.503997819270285	1.08387875474101	0.548803171535326	0.331183977129449	0.432998814568187	1.56191829877863	1.12694780457196	1.09336312863166	1.47352325242082
ENSMUSG00000038665	1.60178447537483	1.21247827430317	1.14100912397349	1.67484858853225	1.64036455112297	1.66771604351759	0.887669773511409	0.989484610950147	0.954982018521264	1.68343360095392	1.12734211856228	1.20259900980955
ENSMUSG00000038648	3.76993970531608	5.05043041910992	3.71119008983908	4.96372627149257	4.16853827343177	4.9056691369155	3.12631259385453	4.51796398381046	3.91184538838841	4.42965920009852	4.05148631154473	4.54603188068717
ENSMUSG00000080242	6.39184236990376	6.4148196204867	5.68776364199734	5.42155432445607	5.76735806541125	5.81805817224145	5.82821409825875	5.38376474405681	5.39762857149523	5.43013933687773	6.08153288594606	5.7767147847266
ENSMUSG00000029833	1.92452099337375	2.21909949090149	2.00368383768965	2.25464938656672	2.12099300874125	3.05975049974861	1.15569278679988	2.47881655834495	2.02189271446541	2.3637540635778	2.84555469747678	3.60077480097975
ENSMUSG00000029830	1.07460392854375	1.83670327997122	1.24348640975647	2.20684290958249	1.22496427762859	1.77019332930056	0.99014705929438	1.09196189673312	1.75340012135439	1.27772366229182	1.75232621079659	1.30507629559252
